node_id_1,node_id_2,author_channel_id_1,author_channel_id_2,weight
author:UCFUuDARXdmmIrLppEqf-rFg,author:UCz3gu01bmjNv0DpRq-K3XYg,UCFUuDARXdmmIrLppEqf-rFg,UCz3gu01bmjNv0DpRq-K3XYg,1
author:UCFUuDARXdmmIrLppEqf-rFg,author:UCzSfZlOVxBSs5ObD25ywxDQ,UCFUuDARXdmmIrLppEqf-rFg,UCzSfZlOVxBSs5ObD25ywxDQ,1
author:UCFUuDARXdmmIrLppEqf-rFg,author:UCzoL2l5H5eVlorWGH8AZfAg,UCFUuDARXdmmIrLppEqf-rFg,UCzoL2l5H5eVlorWGH8AZfAg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCFjudnPLoaSL1BaRuLahyHg,UCFhxtoeARHPnXXPcDrOU3Xg,UCFjudnPLoaSL1BaRuLahyHg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCFoIAE8k82D6AV-8gjjKaNg,UCFhxtoeARHPnXXPcDrOU3Xg,UCFoIAE8k82D6AV-8gjjKaNg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCFxE8GbokBrBsPEKM1xrOjQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCFxE8GbokBrBsPEKM1xrOjQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCGzXwyCzMzGmjmCbH3Hg01Q,UCFhxtoeARHPnXXPcDrOU3Xg,UCGzXwyCzMzGmjmCbH3Hg01Q,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCHTGCgY2l-DQJIvlA_cpa_Q,UCFhxtoeARHPnXXPcDrOU3Xg,UCHTGCgY2l-DQJIvlA_cpa_Q,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCHhHUjaMAZ8SiXdCUCj9DkQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCHhHUjaMAZ8SiXdCUCj9DkQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCKDR0f2fu2UzWL8mBv5-BHw,UCFhxtoeARHPnXXPcDrOU3Xg,UCKDR0f2fu2UzWL8mBv5-BHw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCL13XhnRzbGokEkCkEOb0-g,UCFhxtoeARHPnXXPcDrOU3Xg,UCL13XhnRzbGokEkCkEOb0-g,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCL1MT278vSaQ83ZDkVWn1gw,UCFhxtoeARHPnXXPcDrOU3Xg,UCL1MT278vSaQ83ZDkVWn1gw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCLFdHr9BEbXHkoJopbEPLZw,UCFhxtoeARHPnXXPcDrOU3Xg,UCLFdHr9BEbXHkoJopbEPLZw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCLggDc_a5HriXv7I1h02sOA,UCFhxtoeARHPnXXPcDrOU3Xg,UCLggDc_a5HriXv7I1h02sOA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCN6qbfPSzFtjhqUDZ3Cv3CQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCNBnKqWf4d-rS4HwJRQljmQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCNBnKqWf4d-rS4HwJRQljmQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCNkcuy42zEwddwEcOd_HpnA,UCFhxtoeARHPnXXPcDrOU3Xg,UCNkcuy42zEwddwEcOd_HpnA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCOLGv5Pf6BF2wFcwUzgcvHg,UCFhxtoeARHPnXXPcDrOU3Xg,UCOLGv5Pf6BF2wFcwUzgcvHg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCOS8ViEkccrTZx2w2ccxotA,UCFhxtoeARHPnXXPcDrOU3Xg,UCOS8ViEkccrTZx2w2ccxotA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCOh6DaZC_x9HASnlRylEMfw,UCFhxtoeARHPnXXPcDrOU3Xg,UCOh6DaZC_x9HASnlRylEMfw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCQ_-LPP8JAbfkc-b1Q6NvWw,UCFhxtoeARHPnXXPcDrOU3Xg,UCQ_-LPP8JAbfkc-b1Q6NvWw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCQgYjVngJRfPHDLGB5X6ZjA,UCFhxtoeARHPnXXPcDrOU3Xg,UCQgYjVngJRfPHDLGB5X6ZjA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCQqetiwzzmRNTM5OWuXarGQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCQqetiwzzmRNTM5OWuXarGQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCQtICyzWmhC5woCtbNgaSmg,UCFhxtoeARHPnXXPcDrOU3Xg,UCQtICyzWmhC5woCtbNgaSmg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCQtSFINs1h6GHkpg9o5kMvg,UCFhxtoeARHPnXXPcDrOU3Xg,UCQtSFINs1h6GHkpg9o5kMvg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCRETAiYdh2dL5ZxB0_N1zDA,UCFhxtoeARHPnXXPcDrOU3Xg,UCRETAiYdh2dL5ZxB0_N1zDA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCRelkU8JiZBytTzebJxaa-w,UCFhxtoeARHPnXXPcDrOU3Xg,UCRelkU8JiZBytTzebJxaa-w,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCRlCV9zSn7avAWh-9_XFWqQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCRlCV9zSn7avAWh-9_XFWqQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCSou6a2OuYGSvPjm5psquyA,UCFhxtoeARHPnXXPcDrOU3Xg,UCSou6a2OuYGSvPjm5psquyA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCTD6q1nyIe3Y7HhqjaMj72w,UCFhxtoeARHPnXXPcDrOU3Xg,UCTD6q1nyIe3Y7HhqjaMj72w,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCTP3O0rMnc8z8v8jaDQwL0w,UCFhxtoeARHPnXXPcDrOU3Xg,UCTP3O0rMnc8z8v8jaDQwL0w,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCThW2XNsAaBKme5PUt7n-Zg,UCFhxtoeARHPnXXPcDrOU3Xg,UCThW2XNsAaBKme5PUt7n-Zg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCTwSut16JyAg3mX6LVUNGqA,UCFhxtoeARHPnXXPcDrOU3Xg,UCTwSut16JyAg3mX6LVUNGqA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCTylKrsqkrBKIqubMu_5N0Q,UCFhxtoeARHPnXXPcDrOU3Xg,UCTylKrsqkrBKIqubMu_5N0Q,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCUIIIPTVDVHAXqhC_5V6lPA,UCFhxtoeARHPnXXPcDrOU3Xg,UCUIIIPTVDVHAXqhC_5V6lPA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCV0iizTBoOfdAFX_thfI9BA,UCFhxtoeARHPnXXPcDrOU3Xg,UCV0iizTBoOfdAFX_thfI9BA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCWIZUtKJ636y-4TYrNvok0g,UCFhxtoeARHPnXXPcDrOU3Xg,UCWIZUtKJ636y-4TYrNvok0g,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCXSkL3ejZ8qWYyF_M7s_QKA,UCFhxtoeARHPnXXPcDrOU3Xg,UCXSkL3ejZ8qWYyF_M7s_QKA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCXXh7yg5KUFIWylTiKVEFKQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCXXh7yg5KUFIWylTiKVEFKQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCXgr7vXlRrsaskPdo097kGA,UCFhxtoeARHPnXXPcDrOU3Xg,UCXgr7vXlRrsaskPdo097kGA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCXr8_5WtGeipe4haOoQDgyQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCXr8_5WtGeipe4haOoQDgyQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCYN4wSQ1Sx4_LurxLlW7MPg,UCFhxtoeARHPnXXPcDrOU3Xg,UCYN4wSQ1Sx4_LurxLlW7MPg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCYwpX26TrCxq8TvbKGRYLXA,UCFhxtoeARHPnXXPcDrOU3Xg,UCYwpX26TrCxq8TvbKGRYLXA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCZ51R_9Q9C0c8I3pAWhtmjQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCZLG9qH0tUjNhEGFIUt0CYw,UCFhxtoeARHPnXXPcDrOU3Xg,UCZLG9qH0tUjNhEGFIUt0CYw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCcfdg8crmMJwEuLUsAhV7yg,UCFhxtoeARHPnXXPcDrOU3Xg,UCcfdg8crmMJwEuLUsAhV7yg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCfM3nrxtTQMY5jFx1v1J4Gg,UCFhxtoeARHPnXXPcDrOU3Xg,UCfM3nrxtTQMY5jFx1v1J4Gg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCgvw7xIdGFupzpt1Y_BFkEA,UCFhxtoeARHPnXXPcDrOU3Xg,UCgvw7xIdGFupzpt1Y_BFkEA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCh5ESQvtzyHDhCA7XyekCFA,UCFhxtoeARHPnXXPcDrOU3Xg,UCh5ESQvtzyHDhCA7XyekCFA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UChZknRmJkeGeQk0-mQuhDOg,UCFhxtoeARHPnXXPcDrOU3Xg,UChZknRmJkeGeQk0-mQuhDOg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UChep9kVb5gQmpodEEl10Xlg,UCFhxtoeARHPnXXPcDrOU3Xg,UChep9kVb5gQmpodEEl10Xlg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UChgkn5Jt5tWKYMoEOuCjz3Q,UCFhxtoeARHPnXXPcDrOU3Xg,UChgkn5Jt5tWKYMoEOuCjz3Q,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UChs3tU2BcKOT0CezykvAsGw,UCFhxtoeARHPnXXPcDrOU3Xg,UChs3tU2BcKOT0CezykvAsGw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCi1b_TRQfgO1Z9O2gNGGWNA,UCFhxtoeARHPnXXPcDrOU3Xg,UCi1b_TRQfgO1Z9O2gNGGWNA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCiGRBf2RNF0WRKhRVT7zFoA,UCFhxtoeARHPnXXPcDrOU3Xg,UCiGRBf2RNF0WRKhRVT7zFoA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCiMythXHsw7eQEMykCdmMUA,UCFhxtoeARHPnXXPcDrOU3Xg,UCiMythXHsw7eQEMykCdmMUA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCipetjeiWj4CZB6EbyYziZg,UCFhxtoeARHPnXXPcDrOU3Xg,UCipetjeiWj4CZB6EbyYziZg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCj-LL25XJnjxepPKCc3NGog,UCFhxtoeARHPnXXPcDrOU3Xg,UCj-LL25XJnjxepPKCc3NGog,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCjSKM9j0Q7HLDr1hD6D-TUw,UCFhxtoeARHPnXXPcDrOU3Xg,UCjSKM9j0Q7HLDr1hD6D-TUw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCjmPuazZJzscrwvk0QR9RVw,UCFhxtoeARHPnXXPcDrOU3Xg,UCjmPuazZJzscrwvk0QR9RVw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCkd9W714-947dEE6ZOEBATA,UCFhxtoeARHPnXXPcDrOU3Xg,UCkd9W714-947dEE6ZOEBATA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCl0ekS9Tt0jJGtOEM18S63w,UCFhxtoeARHPnXXPcDrOU3Xg,UCl0ekS9Tt0jJGtOEM18S63w,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCljDbleJul41G1TzOjOZAVA,UCFhxtoeARHPnXXPcDrOU3Xg,UCljDbleJul41G1TzOjOZAVA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCmjppp6ujz3SAnULvP3sZMw,UCFhxtoeARHPnXXPcDrOU3Xg,UCmjppp6ujz3SAnULvP3sZMw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCmvOgzmmXbjUthHy-WJ52hQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCmvOgzmmXbjUthHy-WJ52hQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCp4iw5_5SmV9VGTFSNVGOmQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCp4iw5_5SmV9VGTFSNVGOmQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCpIdtvoFHVLGASGB5ySqIEA,UCFhxtoeARHPnXXPcDrOU3Xg,UCpIdtvoFHVLGASGB5ySqIEA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCpl8rF8uv_8uui-QRvuJaRA,UCFhxtoeARHPnXXPcDrOU3Xg,UCpl8rF8uv_8uui-QRvuJaRA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCplrIQtaPj6au60_f2-mOYw,UCFhxtoeARHPnXXPcDrOU3Xg,UCplrIQtaPj6au60_f2-mOYw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCpsKOkt5iWTbenzeuq7dsmQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCpsKOkt5iWTbenzeuq7dsmQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCr1emrogPKkKTs_WTtx71xg,UCFhxtoeARHPnXXPcDrOU3Xg,UCr1emrogPKkKTs_WTtx71xg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCrJn_rbo_ENAdeqneS-RmRw,UCFhxtoeARHPnXXPcDrOU3Xg,UCrJn_rbo_ENAdeqneS-RmRw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCsJJAvrVGupdmhOqgtDp8dg,UCFhxtoeARHPnXXPcDrOU3Xg,UCsJJAvrVGupdmhOqgtDp8dg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCsSXdJct-nsS8DsABoEsaYA,UCFhxtoeARHPnXXPcDrOU3Xg,UCsSXdJct-nsS8DsABoEsaYA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCsUCN0Yq_UyTvKjOJLmNrnQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCsjs5Hp_r86x1xbK6FAeqaA,UCFhxtoeARHPnXXPcDrOU3Xg,UCsjs5Hp_r86x1xbK6FAeqaA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCtNfIBnc5S5DbbQj_yxgJTw,UCFhxtoeARHPnXXPcDrOU3Xg,UCtNfIBnc5S5DbbQj_yxgJTw,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCtUR3_CAiE7fCoZHM6cMfyQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCtUR3_CAiE7fCoZHM6cMfyQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCueV9cTyTDwgQSec1x2dYgA,UCFhxtoeARHPnXXPcDrOU3Xg,UCueV9cTyTDwgQSec1x2dYgA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCujPF2nBgsTD62nWE3lcpIg,UCFhxtoeARHPnXXPcDrOU3Xg,UCujPF2nBgsTD62nWE3lcpIg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCut6b9S98nv84cVX89PmKzA,UCFhxtoeARHPnXXPcDrOU3Xg,UCut6b9S98nv84cVX89PmKzA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCvApqeCbLod-wejtT4CcVuA,UCFhxtoeARHPnXXPcDrOU3Xg,UCvApqeCbLod-wejtT4CcVuA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCwO2SXr0ggzwg6QWWrr01nQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCwO2SXr0ggzwg6QWWrr01nQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCwW2OFy95P7ZBkOPxWkpvYg,UCFhxtoeARHPnXXPcDrOU3Xg,UCwW2OFy95P7ZBkOPxWkpvYg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCwha8rxULYMVtNwZWeSkE1A,UCFhxtoeARHPnXXPcDrOU3Xg,UCwha8rxULYMVtNwZWeSkE1A,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCxff05WuyvwELNITi7bj7UA,UCFhxtoeARHPnXXPcDrOU3Xg,UCxff05WuyvwELNITi7bj7UA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCySYJU5kUh7X8gVt9la2ISA,UCFhxtoeARHPnXXPcDrOU3Xg,UCySYJU5kUh7X8gVt9la2ISA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCylqlpsh8ENNM1LqgQ1KbxA,UCFhxtoeARHPnXXPcDrOU3Xg,UCylqlpsh8ENNM1LqgQ1KbxA,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCz3gu01bmjNv0DpRq-K3XYg,UCFhxtoeARHPnXXPcDrOU3Xg,UCz3gu01bmjNv0DpRq-K3XYg,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCzSfZlOVxBSs5ObD25ywxDQ,UCFhxtoeARHPnXXPcDrOU3Xg,UCzSfZlOVxBSs5ObD25ywxDQ,1
author:UCFhxtoeARHPnXXPcDrOU3Xg,author:UCzoL2l5H5eVlorWGH8AZfAg,UCFhxtoeARHPnXXPcDrOU3Xg,UCzoL2l5H5eVlorWGH8AZfAg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCFoIAE8k82D6AV-8gjjKaNg,UCFjudnPLoaSL1BaRuLahyHg,UCFoIAE8k82D6AV-8gjjKaNg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCFxE8GbokBrBsPEKM1xrOjQ,UCFjudnPLoaSL1BaRuLahyHg,UCFxE8GbokBrBsPEKM1xrOjQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCGzXwyCzMzGmjmCbH3Hg01Q,UCFjudnPLoaSL1BaRuLahyHg,UCGzXwyCzMzGmjmCbH3Hg01Q,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCHTGCgY2l-DQJIvlA_cpa_Q,UCFjudnPLoaSL1BaRuLahyHg,UCHTGCgY2l-DQJIvlA_cpa_Q,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCHhHUjaMAZ8SiXdCUCj9DkQ,UCFjudnPLoaSL1BaRuLahyHg,UCHhHUjaMAZ8SiXdCUCj9DkQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCKDR0f2fu2UzWL8mBv5-BHw,UCFjudnPLoaSL1BaRuLahyHg,UCKDR0f2fu2UzWL8mBv5-BHw,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCL13XhnRzbGokEkCkEOb0-g,UCFjudnPLoaSL1BaRuLahyHg,UCL13XhnRzbGokEkCkEOb0-g,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCL1MT278vSaQ83ZDkVWn1gw,UCFjudnPLoaSL1BaRuLahyHg,UCL1MT278vSaQ83ZDkVWn1gw,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCLFdHr9BEbXHkoJopbEPLZw,UCFjudnPLoaSL1BaRuLahyHg,UCLFdHr9BEbXHkoJopbEPLZw,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCLggDc_a5HriXv7I1h02sOA,UCFjudnPLoaSL1BaRuLahyHg,UCLggDc_a5HriXv7I1h02sOA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCN6qbfPSzFtjhqUDZ3Cv3CQ,UCFjudnPLoaSL1BaRuLahyHg,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCNBnKqWf4d-rS4HwJRQljmQ,UCFjudnPLoaSL1BaRuLahyHg,UCNBnKqWf4d-rS4HwJRQljmQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCNkcuy42zEwddwEcOd_HpnA,UCFjudnPLoaSL1BaRuLahyHg,UCNkcuy42zEwddwEcOd_HpnA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCOLGv5Pf6BF2wFcwUzgcvHg,UCFjudnPLoaSL1BaRuLahyHg,UCOLGv5Pf6BF2wFcwUzgcvHg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCOS8ViEkccrTZx2w2ccxotA,UCFjudnPLoaSL1BaRuLahyHg,UCOS8ViEkccrTZx2w2ccxotA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCOh6DaZC_x9HASnlRylEMfw,UCFjudnPLoaSL1BaRuLahyHg,UCOh6DaZC_x9HASnlRylEMfw,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCQ_-LPP8JAbfkc-b1Q6NvWw,UCFjudnPLoaSL1BaRuLahyHg,UCQ_-LPP8JAbfkc-b1Q6NvWw,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCQgYjVngJRfPHDLGB5X6ZjA,UCFjudnPLoaSL1BaRuLahyHg,UCQgYjVngJRfPHDLGB5X6ZjA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCQqetiwzzmRNTM5OWuXarGQ,UCFjudnPLoaSL1BaRuLahyHg,UCQqetiwzzmRNTM5OWuXarGQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCQtICyzWmhC5woCtbNgaSmg,UCFjudnPLoaSL1BaRuLahyHg,UCQtICyzWmhC5woCtbNgaSmg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCQtSFINs1h6GHkpg9o5kMvg,UCFjudnPLoaSL1BaRuLahyHg,UCQtSFINs1h6GHkpg9o5kMvg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCRETAiYdh2dL5ZxB0_N1zDA,UCFjudnPLoaSL1BaRuLahyHg,UCRETAiYdh2dL5ZxB0_N1zDA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCRelkU8JiZBytTzebJxaa-w,UCFjudnPLoaSL1BaRuLahyHg,UCRelkU8JiZBytTzebJxaa-w,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCRlCV9zSn7avAWh-9_XFWqQ,UCFjudnPLoaSL1BaRuLahyHg,UCRlCV9zSn7avAWh-9_XFWqQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCSou6a2OuYGSvPjm5psquyA,UCFjudnPLoaSL1BaRuLahyHg,UCSou6a2OuYGSvPjm5psquyA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCTD6q1nyIe3Y7HhqjaMj72w,UCFjudnPLoaSL1BaRuLahyHg,UCTD6q1nyIe3Y7HhqjaMj72w,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCTP3O0rMnc8z8v8jaDQwL0w,UCFjudnPLoaSL1BaRuLahyHg,UCTP3O0rMnc8z8v8jaDQwL0w,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCThW2XNsAaBKme5PUt7n-Zg,UCFjudnPLoaSL1BaRuLahyHg,UCThW2XNsAaBKme5PUt7n-Zg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCTwSut16JyAg3mX6LVUNGqA,UCFjudnPLoaSL1BaRuLahyHg,UCTwSut16JyAg3mX6LVUNGqA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCTylKrsqkrBKIqubMu_5N0Q,UCFjudnPLoaSL1BaRuLahyHg,UCTylKrsqkrBKIqubMu_5N0Q,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCUIIIPTVDVHAXqhC_5V6lPA,UCFjudnPLoaSL1BaRuLahyHg,UCUIIIPTVDVHAXqhC_5V6lPA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCV0iizTBoOfdAFX_thfI9BA,UCFjudnPLoaSL1BaRuLahyHg,UCV0iizTBoOfdAFX_thfI9BA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCWIZUtKJ636y-4TYrNvok0g,UCFjudnPLoaSL1BaRuLahyHg,UCWIZUtKJ636y-4TYrNvok0g,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCXSkL3ejZ8qWYyF_M7s_QKA,UCFjudnPLoaSL1BaRuLahyHg,UCXSkL3ejZ8qWYyF_M7s_QKA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCXXh7yg5KUFIWylTiKVEFKQ,UCFjudnPLoaSL1BaRuLahyHg,UCXXh7yg5KUFIWylTiKVEFKQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCXgr7vXlRrsaskPdo097kGA,UCFjudnPLoaSL1BaRuLahyHg,UCXgr7vXlRrsaskPdo097kGA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCXr8_5WtGeipe4haOoQDgyQ,UCFjudnPLoaSL1BaRuLahyHg,UCXr8_5WtGeipe4haOoQDgyQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCYN4wSQ1Sx4_LurxLlW7MPg,UCFjudnPLoaSL1BaRuLahyHg,UCYN4wSQ1Sx4_LurxLlW7MPg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCYwpX26TrCxq8TvbKGRYLXA,UCFjudnPLoaSL1BaRuLahyHg,UCYwpX26TrCxq8TvbKGRYLXA,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCZ51R_9Q9C0c8I3pAWhtmjQ,UCFjudnPLoaSL1BaRuLahyHg,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCZLG9qH0tUjNhEGFIUt0CYw,UCFjudnPLoaSL1BaRuLahyHg,UCZLG9qH0tUjNhEGFIUt0CYw,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCcfdg8crmMJwEuLUsAhV7yg,UCFjudnPLoaSL1BaRuLahyHg,UCcfdg8crmMJwEuLUsAhV7yg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCfM3nrxtTQMY5jFx1v1J4Gg,UCFjudnPLoaSL1BaRuLahyHg,UCfM3nrxtTQMY5jFx1v1J4Gg,1
author:UCFjudnPLoaSL1BaRuLahyHg,author:UCgvw7xIdGFupzpt1Y_BFkEA,UCFjudnPLoaSL1BaRuLahyHg,UCgvw7xIdGFupzpt1Y_BFkEA,1
